aphiaID;parentAphiaID;acceptedAphiaID;name;scientificNameAuthorship;acceptedName;kingdom;phylum;class;order;family;genus;taxonRank;taxonomicStatus
497644;369836;372508;Lessonia littoralis;Farlow & Setchell ex Tilden, 1900;Lessoniopsis littoralis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Lessonia;Species;unaccepted
502113;144199;372507;Laminaria andersonii;Eaton ex Hervey, 1881;Laminaria sinclairii;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
495022;369332;495022;Akkesiphycus lubricus;Yamada & Tanaka, 1944;Akkesiphycus lubricus;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Akkesiphycaceae;Akkesiphycus;Species;accepted
371978;144194;371978;Alaria crassifolia;Kjellman, 1885;Alaria crassifolia;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
373974;144194;373974;Alaria crispa;Kjellman, 1889;Alaria crispa;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
371792;144194;371791;Alaria nana;H.F.Schrader, 1903;Alaria marginata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
373975;144194;373975;Alaria praelonga;Kjellman, 1889;Alaria praelonga;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
371981;144194;371791;Alaria taeniata;Kjellman, 1889;Alaria marginata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
145719;144195;145719;Ecklonia biruncinata;(Bory) Papenfuss, 1944;Ecklonia biruncinata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;accepted
371986;144195;371986;Ecklonia cava;Kjellman, 1885;Ecklonia cava;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;accepted
371987;144195;371987;Ecklonia kurome;Okamura, 1927;Ecklonia kurome;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;accepted
371989;369607;499683;Eckloniopsis radicosa;(Kjellman) Okamura, 1927;Ecklonia radicosa;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Eckloniopsis;Species;unaccepted
375496;369611;375496;Eisenia desmarestioides;Setchell & N.L.Gardner, 1930;Eisenia desmarestioides;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Eisenia;Species;accepted
375495;369611;375495;Eisenia masonii;Setchell & N.L.Gardner, 1930;Eisenia masonii;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Eisenia;Species;accepted
146304;144199;234483;Laminaria agardhii;Kjellman, 1877;Saccharina latissima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
373982;144199;707777;Laminaria complanata;(Setchell & N.L.Gardner) Muenscher, 1917;Saccharina complanata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
659913;144199;659913;Laminaria cuneifolia;Kützing, 1843;Laminaria cuneifolia;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;accepted
498474;144199;1356698;Laminaria dentigera;Kjellman, 1889;Hedophyllum dentigerum;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
496104;144199;377086;Laminaria longissima;Miyabe, 1902;Saccharina longissima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
373467;369836;373467;Lessonia variegata;J.Agardh, 1878;Lessonia variegata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Lessonia;Species;accepted
526723;144196;526723;Undaria peterseniana;(Kjellmann) Okamura, 1915;Undaria peterseniana;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Undaria;Species;accepted
373321;144195;373321;Ecklonia brevipes;J.Agardh, 1877;Ecklonia brevipes;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;accepted
503395;144195;503395;Ecklonia richardiana;J.Agardh, 1848;Ecklonia richardiana;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;accepted
145718;144194;494942;Alaria pylaii;(Bory de Saint-Vincent) Greville, 1830;Alaria pylaiei;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
497300;144199;234483;Laminaria faeroensis;(Børgesen) Børgesen, 1902;Saccharina latissima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
372700;370002;372700;Pelagophycus porra;(Léman) Setchell, 1908;Pelagophycus porra;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Pelagophycus;Species;accepted
371977;144194;371977;Alaria angusta;Kjellman, 1889;Alaria angusta;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
145717;144194;145716;Alaria grandifolia;J.Agardh, 1872;Alaria esculenta;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
501022;144194;145716;Alaria dolichorhachis;Kjellman, 1883;Alaria esculenta;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
620370;144194;620370;Alaria fragilis;De A.Saunders, 1901;Alaria fragilis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
667672;144194;371791;Alaria lanceolata;Kjellman, 1883;Alaria marginata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
499680;369527;371985;Costaria turneri;Greville, 1830;Costaria costata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Costariaceae;Costaria;Species;unaccepted
503878;369575;503878;Dictyoneurum reticulatum;(De A.Saunders) P.C.Silva, 2008;Dictyoneurum reticulatum;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Costariaceae;Dictyoneurum;Species;accepted
499790;144195;214343;Ecklonia buccinalis;(Linnaeus) Hornemann, 1828;Ecklonia maxima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;unaccepted
371988;144195;371988;Ecklonia stolonifera;Okamura, 1913;Ecklonia stolonifera;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;accepted
375494;369611;375494;Eisenia galapagensis;W.R.Taylor, 1945;Eisenia galapagensis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Eisenia;Species;accepted
377242;234482;667215;Saccharina bongardiana;(Postels & Ruprecht) Selivanova, Zhigadlova & G.I.Hansen, 2007;Hedophyllum bongardianum;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;unaccepted
500195;144199;145724;Laminaria flexicaulis;Le Jolis, 1855;Laminaria digitata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
668806;144199;377243;Laminaria gurjanovae;A.D.Zinova, 1964;Saccharina gurjanovae;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
496322;144199;145724;Laminaria intermedia;Foslie, 1884;Laminaria digitata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
376566;144199;376566;Laminaria ruprechtii;(Areschoug) Setchell, 1893;Laminaria ruprechtii;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;accepted
496323;144199;145724;Laminaria stenophylla;(Harvey) J.Agardh, 1868;Laminaria digitata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
376077;144199;376077;Laminaria platymeris;Bachelot de la Pylaie, 1830;Laminaria platymeris;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;accepted
377078;234482;377078;Saccharina angustata;(Kjellman) C.E.Lane, C.Mayes, Druehl & G.W.Saunders, 2006;Saccharina angustata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;accepted
377081;234482;1356698;Saccharina dentigera;(Kjellman) C.E.Lane, C.Mayes, Druehl & G.W.Saunders, 2005;Hedophyllum dentigerum;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;unaccepted
377086;234482;377086;Saccharina longissima;(Miyabe) C.E.Lane, C.Mayes, Druehl & G.W.Saunders, 2006;Saccharina longissima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;accepted
377121;234482;847542;Saccharina longipedalis;(Okamura) C.E.Lane, C.Maves, Druehl & G.W.Saunders, 2006;Saccharina japonica var. diabolica;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;unaccepted
377084;234482;377084;Saccharina japonica;(Areschoug) C.E.Lane, C.Mayes, Druehl & G.W.Saunders, 2006;Saccharina japonica;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;accepted
377083;234482;377083;Saccharina gyrata;(Kjellman) C.E.Lane, C.Mayes, Druehl & G.W.Saunders, 2006;Saccharina gyrata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;accepted
377088;234482;847544;Saccharina religiosa;(Miyabe) C.E.Lane, C.Mayes, Druehl & G.W.Saunders, 2006;Saccharina japonica var. religiosa;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;unaccepted
376879;234482;496237;Saccharina sessilis;(C.Agardh) Kuntze, 1891;Hedophyllum sessile;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;unaccepted
641463;370261;641463;Streptophyllopsis kuroshioensis;(Segawa) Kajimura, 1981;Streptophyllopsis kuroshioensis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Streptophyllopsis;Species;accepted
371982;144196;371982;Undaria undarioides;(Yendo) Okamura, 1915;Undaria undarioides;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Undaria;Species;accepted
371995;370108;371995;Pseudochorda nagaii;(Tokida) Inagaki, 1958;Pseudochorda nagaii;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Pseudochordaceae;Pseudochorda;Species;accepted
499104;144199;234483;Laminaria phyllitis;(Stackhouse) C.Agardh, 1817;Saccharina latissima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
499110;144199;145735;Laminaria bulbosa;J.V.Lamouroux, 1813;Saccorhiza polyschides;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
239205;144195;145719;Ecklonia exasperata;(Turner) J.Agardh, 1848;Ecklonia biruncinata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;unaccepted
500974;144199;234483;Laminaria maxima;(Gunnerus) Kjellman, 1877;Saccharina latissima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
499086;144199;145734;Laminaria dermatodea;Bachelot de la Pylaie, 1824;Saccorhiza dermatodea;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
502740;369527;371985;Costaria mertensii;J.Agardh, 1848;Costaria costata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Costariaceae;Costaria;Species;unaccepted
496430;144199;145725;Laminaria cloustonii;Edmondston, 1845;Laminaria hyperborea;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
526731;369574;503878;Dictyoneuropsis reticulata;(De A.Saunders) G.M.Smith, 1942;Dictyoneurum reticulatum;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Costariaceae;Dictyoneuropsis;Species;unaccepted
526753;369527;503878;Costaria reticulata;De A.Saunders, 1895;Dictyoneurum reticulatum;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Costariaceae;Costaria;Species;unaccepted
500978;144199;145734;Laminaria lorea;Bory de Saint-Vincent ex J.Agardh, 1848;Saccorhiza dermatodea;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
497642;144199;496237;Laminaria sessilis;C.Agardh, 1824;Hedophyllum sessile;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
496102;369815;377083;Kjellmaniella gyrata;(Kjellman) Miyabe, 1902;Saccharina gyrata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Kjellmaniella;Species;unaccepted
494942;144194;494942;Alaria pylaiei;(Bory) Greville, 1830;Alaria pylaiei;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
667348;144194;371791;Alaria curtipes;Saunders, 1901;Alaria marginata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
699529;369836;377148;Lessonia laminariiformis;Ruprecht, 1850;Pseudolessonia laminarioides;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Lessonia;Species;unaccepted
374292;369836;499773;Lessonia frutescens;Skottsberg, 1907;Lessonia flavicans;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Lessonia;Species;unaccepted
669167;144199;371993;Laminaria personata;Setchell & N.L.Gardner, 1924;Laminaria yezoensis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
623595;369836;623595;Lessonia searlesiana;Asensi & de Reviers, 2009;Lessonia searlesiana;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Lessonia;Species;accepted
377148;370115;377148;Pseudolessonia laminarioides;(Postels & Ruprecht) G.Y.Cho, N.G.Klochkova, T.N.Krupnova & Boo, 2006;Pseudolessonia laminarioides;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Pseudolessonia;Species;accepted
373468;369836;373468;Lessonia brevifolia;J.Agardh, 1894;Lessonia brevifolia;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Lessonia;Species;accepted
375079;369836;499773;Lessonia vadosa;Searles, 1978;Lessonia flavicans;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Lessonia;Species;unaccepted
620818;144194;620818;Alaria ochotensis;Yendo, 1919;Alaria ochotensis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
371984;369367;371984;Arthrothamnus bifidus;(S.G.Gmelin) J.Agardh, 1868;Arthrothamnus bifidus;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Arthrothamnus;Species;accepted
374241;369367;374241;Arthrothamnus kurilensis;Ruprecht, 1848;Arthrothamnus kurilensis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Arthrothamnus;Species;accepted
377117;369546;377117;Cymathaere fibrosa;Nagai, 1933;Cymathaere fibrosa;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Cymathaere;Species;accepted
708404;369546;376876;Cymathaere crassifolia;(Postels & Ruprecht) De Toni, 1895;Saccharina crassifolia;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Cymathaere;Species;unaccepted
496101;369815;496101;Kjellmaniella crassifolia;Miyabe, 1902;Kjellmaniella crassifolia;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Kjellmaniella;Species;accepted
500772;144199;234483;Laminaria caperata;Bachelot de la Pylaie, 1824;Saccharina latissima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
496103;144199;377079;Laminaria cichorioides;Miyabe, 1902;Saccharina cichorioides;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
526724;144199;526662;Laminaria coriacea;Miyabe, 1902;Saccharina cichorioides f. coriacea;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
500970;144199;145724;Laminaria cucullata;(Le Jolis) Foslie, 1883;Laminaria digitata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
371992;144199;377078;Laminaria angustata;Kjellman, 1885;Saccharina angustata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
499687;144199;377084;Laminaria fragilis;Miyabe, 1902;Saccharina japonica;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
503432;144199;503432;Laminaria gunneri;Foslie, 1884;Laminaria gunneri;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;accepted
496105;144199;847542;Laminaria longipedalis;Okamura, 1896;Saccharina japonica var. diabolica;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
496108;144199;844264;Laminaria sachalinensis;(Miyabe) Miyabe, 1933;Saccharina sachalinensis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
496107;144199;377089;Laminaria yendoana;Miyabe, 1936;Saccharina yendoana;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
145726;144199;377084;Laminaria japonica;Areschoug, 1851;Saccharina japonica;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
232227;144199;847543;Laminaria ochotensis;Miyabe, 1902;Saccharina japonica var. ochotensis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
501948;157205;374804;Agarum clathrus;(S.G.Gmelin) Greville, 1830;Thalassiophyllum clathrus;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Agaraceae;Agarum;Species;unaccepted
707777;234482;707777;Saccharina complanata;(Setchell & N.L.Gardner) Gabrielson, Lindstrom & O'Kelly, 2012;Saccharina complanata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Saccharina;Species;accepted
499673;144194;373975;Alaria corrugata;Miyabe, 1902;Alaria praelonga;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
498512;370002;372700;Pelagophycus giganteus;Areschoug, 1881;Pelagophycus porra;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Pelagophycus;Species;unaccepted
501024;370307;145721;Ulopteryx pinnatifida;(Harvey) Kjellman, 1885;Undaria pinnatifida;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Ulopteryx;Species;unaccepted
667682;144194;371977;Alaria laticosta;Kjellman, 1889;Alaria angusta;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
499065;144194;494942;Alaria membranacea;J.Agardh, 1872;Alaria pylaiei;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
496642;144194;145721;Alaria pinnatifida;Harvey, 1860;Undaria pinnatifida;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
499685;144195;371991;Ecklonia bicyclis;Kjellman, 1885;Eisenia bicyclis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;unaccepted
499686;144195;371991;Ecklonia wrightii;Harvey, 1860;Eisenia bicyclis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Ecklonia;Species;unaccepted
704008;144194;704008;Alaria dolichorachis;;Alaria dolichorachis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
371980;144194;371980;Alaria paradisea;(Miyabe & Nagai) Widdowson, 1972;Alaria paradisea;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
500971;144199;145724;Laminaria latifolia;C.Agardh, 1820;Laminaria digitata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
503858;144199;157207;Laminaria agarum;(S.G.Gmelin) C.Agardh, 1817;Agarum clathratum;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
845234;144199;371984;Laminaria bifida;(S.G.Gmelin) Steudel, 1824;Arthrothamnus bifidus;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
499107;144199;145732;Laminaria brevipes;C.Agardh, 1821;Phyllariopsis brevipes;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
501942;144199;373978;Laminaria triplicata;Postels & Ruprecht, 1840;Cymathaere triplicata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
374293;369836;499773;Lessonia fuscescens;Bory de Saint-Vincent, 1826;Lessonia flavicans;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Lessoniaceae;Lessonia;Species;unaccepted
373348;369956;373348;Notheia anomala;Harvey & J.W.Bailey, 1851;Notheia anomala;Chromista;Ochrophyta;Phaeophyceae;Fucales;Notheiaceae;Notheia;Species;accepted
145545;144129;292672;Fucus evanescens;C.Agardh, 1820;Fucus distichus subsp. evanescens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
157200;144129;249684;Fucus edentatus;Bachelot de la Pylaie, 1830;Fucus distichus subsp. edentatus;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
239236;144129;239236;Fucus filiformis;S.G.Gmelin, 1768;Fucus filiformis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;accepted
372503;144129;145544;Fucus gardneri;P.C.Silva, 1953;Fucus distichus;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
239245;144129;371030;Fucus muscoides;(A.D.Cotton) Feldmann & Magne, 1964;Fucus cottonii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
214348;144125;624308;Bifurcaria brassicaeformis;(Kützing) E.S.Barton, 1893;Brassicophycus brassicaeformis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Bifurcaria;Species;unaccepted
374029;369446;374029;Carpoglossum confluens;(R.Brown ex Turner) Kützing, 1843;Carpoglossum confluens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Carpoglossum;Species;accepted
373377;369447;373377;Carpophyllum maschalocarpum;(Turner) Greville, 1830;Carpophyllum maschalocarpum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Carpophyllum;Species;accepted
374030;369453;374030;Caulocystis cephalornithos;(Labillardière) J.E. Areschoug, 1854;Caulocystis cephalornithos;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Caulocystis;Species;accepted
